batch,track_id,hit_IDs,traj_ps,traj_pts,traj_lambdas,traj_phis,num_hits,correct_tracks,tid
39,38,"[84045781, 181302305, 179301603, 256752055]","[12.858434452713778, 12.858434452713778, 12, 12]","[12.856123081258692, 12.856123081258692, 12, 12]","[0.01536022059076624, 0.01536022059076624, 0, 0]","[-0.6743308300058071, -0.6743308300058071, 0, 0]",4,1,102644
39,39,"[84045781, 181356955, 179301603, 248373720]","[12.858434452713778, 12.858434452713778, 12, 12]","[12.856123081258692, 12.856123081258692, 12, 12]","[0.01536022059076624, 0.01536022059076624, 0, 0]","[-0.6743308300058071, -0.6743308300058071, 0, 0]",4,1,102644
39,40,"[84045781, 181514940, 181257059, 256720599]","[12.858434452713778, 12.858434452713778, 12, 12]","[12.856123081258692, 12.856123081258692, 12, 12]","[0.01536022059076624, 0.01536022059076624, 0, 0]","[-0.6743308300058071, -0.6743308300058071, 0, 0]",4,1,102644
39,41,"[181257059, 256752055, 71390897, 166593236]","[12.858434452713778, 12.858434452713778, 12, 12]","[12.856123081258692, 12.856123081258692, 12, 12]","[0.01536022059076624, 0.01536022059076624, 0, 0]","[-0.6743308300058071, -0.6743308300058071, 0, 0]",4,1,102644
39,42,"[181257059, 256767915, 71374239, 181286709]","[12.858434452713778, 12.858434452713778, 12, 12]","[12.856123081258692, 12.856123081258692, 12, 12]","[0.01536022059076624, 0.01536022059076624, 0, 0]","[-0.6743308300058071, -0.6743308300058071, 0, 0]",4,1,102644
39,43,"[181286709, 256752055, 71374239, 181302305]","[12.858434452713778, 12.858434452713778, 12, 12]","[12.856123081258692, 12.856123081258692, 12, 12]","[0.01536022059076624, 0.01536022059076624, 0, 0]","[-0.6743308300058071, -0.6743308300058071, 0, 0]",4,1,102644
39,44,"[181286709, 256767915, 71390897, 166607831]","[12.858434452713778, 12.858434452713778, 12, 12]","[12.856123081258692, 12.856123081258692, 12, 12]","[0.01536022059076624, 0.01536022059076624, 0, 0]","[-0.6743308300058071, -0.6743308300058071, 0, 0]",4,1,102644
39,45,"[181286709, 256720599, 71374239, 181257059]","[12.858434452713778, 12.858434452713778, 12, 12]","[12.856123081258692, 12.856123081258692, 12, 12]","[0.01536022059076624, 0.01536022059076624, 0, 0]","[-0.6743308300058071, -0.6743308300058071, 0, 0]",4,1,102644
39,46,"[181302305, 256767915, 71390897, 181257059]","[12.858434452713778, 12.858434452713778, 12, 12]","[12.856123081258692, 12.856123081258692, 12, 12]","[0.01536022059076624, 0.01536022059076624, 0, 0]","[-0.6743308300058071, -0.6743308300058071, 0, 0]",4,1,102644
39,47,"[181302305, 256752055, 71390897, 181286709]","[12.858434452713778, 12.858434452713778, 12, 12]","[12.856123081258692, 12.856123081258692, 12, 12]","[0.01536022059076624, 0.01536022059076624, 0, 0]","[-0.6743308300058071, -0.6743308300058071, 0, 0]",4,1,102644
39,48,"[181302305, 256720599, 71390897, 179301603]","[12.858434452713778, 12.858434452713778, 12, 12]","[12.856123081258692, 12.856123081258692, 12, 12]","[0.01536022059076624, 0.01536022059076624, 0, 0]","[-0.6743308300058071, -0.6743308300058071, 0, 0]",4,1,102644
39,49,"[181356955, 254715939, 71390897, 177215400]","[12.858434452713778, 12.858434452713778, 12, 12]","[12.856123081258692, 12.856123081258692, 12, 12]","[0.01536022059076624, 0.01536022059076624, 0, 0]","[-0.6743308300058071, -0.6743308300058071, 0, 0]",4,1,102644
39,50,"[181356955, 256767915, 71374239, 181356955]","[12.858434452713778, 12.858434452713778, 12, 12]","[12.856123081258692, 12.856123081258692, 12, 12]","[0.01536022059076624, 0.01536022059076624, 0, 0]","[-0.6743308300058071, -0.6743308300058071, 0, 0]",4,1,102644
39,51,"[181356955, 256752055, 71390897, 181302305]","[12.858434452713778, 12.858434452713778, 12, 12]","[12.856123081258692, 12.856123081258692, 12, 12]","[0.01536022059076624, 0.01536022059076624, 0, 0]","[-0.6743308300058071, -0.6743308300058071, 0, 0]",4,1,102644
39,52,"[181356955, 248373720, 84045781, 166593236]","[12.858434452713778, 12.858434452713778, 12, 12]","[12.856123081258692, 12.856123081258692, 12, 12]","[0.01536022059076624, 0.01536022059076624, 0, 0]","[-0.6743308300058071, -0.6743308300058071, 0, 0]",4,1,102644
39,53,"[181686983, 255042899, 71374239, 172901704]","[12.858434452713778, 12.858434452713778, 12, 12]","[12.856123081258692, 12.856123081258692, 12, 12]","[0.01536022059076624, 0.01536022059076624, 0, 0]","[-0.6743308300058071, -0.6743308300058071, 0, 0]",4,1,102644
39,54,"[181686983, 255163258, 71374239, 173018416]","[12.858434452713778, 12.858434452713778, 12, 12]","[12.856123081258692, 12.856123081258692, 12, 12]","[0.01536022059076624, 0.01536022059076624, 0, 0]","[-0.6743308300058071, -0.6743308300058071, 0, 0]",4,1,102644
39,56,"[181686983, 248679086, 71374239, 164559939]","[12.858434452713778, 12.858434452713778, 12, 12]","[12.856123081258692, 12.856123081258692, 12, 12]","[0.01536022059076624, 0.01536022059076624, 0, 0]","[-0.6743308300058071, -0.6743308300058071, 0, 0]",4,1,102644
39,57,"[181802719, 255163258, 84045781, 166607831]","[12.858434452713778, 12.858434452713778, 12, 12]","[12.856123081258692, 12.856123081258692, 12, 12]","[0.01536022059076624, 0.01536022059076624, 0, 0]","[-0.6743308300058071, -0.6743308300058071, 0, 0]",4,1,102644
39,58,"[181802719, 255042899, 71390897, 172901704]","[12.858434452713778, 12.858434452713778, 12, 12]","[12.856123081258692, 12.856123081258692, 12, 12]","[0.01536022059076624, 0.01536022059076624, 0, 0]","[-0.6743308300058071, -0.6743308300058071, 0, 0]",4,1,102644
39,59,"[181802719, 248829882, 71390897, 181356955]","[12.858434452713778, 12.858434452713778, 12, 12]","[12.856123081258692, 12.856123081258692, 12, 12]","[0.01536022059076624, 0.01536022059076624, 0, 0]","[-0.6743308300058071, -0.6743308300058071, 0, 0]",4,1,102644
39,60,"[181802719, 248679086, 71390897, 173018416]","[12.858434452713778, 12.858434452713778, 12, 12]","[12.856123081258692, 12.856123081258692, 12, 12]","[0.01536022059076624, 0.01536022059076624, 0, 0]","[-0.6743308300058071, -0.6743308300058071, 0, 0]",4,1,102644
41,5,"[71410836, 425059035, 137122949, 206261428]","[15.157399699999972, 15.157399699999972, 15, 15]","[12.625363787482819, 12.625363787482819, 12, 12]","[-0.31973613651596494, -0.31973613651596494, 0, 0]","[0.8107639481758537, 0.8107639481758537, 0, 0]",4,1,12316
42,4,"[82055537, 166773473, 139078009, 206168477]","[18.77869013947588, 18.77869013947588, 18, 18]","[17.942892444246095, 17.942892444246095, 17, 17]","[-0.16090888701518008, -0.16090888701518008, 0, 0]","[-0.5592146364533611, -0.5592146364533611, 0, 0]",4,1,30290
45,0,"[8718909, 78042902, 78042902, 152300899, 152300899, 223598256]","[18.085162642810463, 18.085162642810463, 18, 18, 18, 18]","[15.476788785868743, 15.476788785868743, 15, 15, 15, 15]","[0.30586011123902873, 0.30586011123902873, 0, 0, 0, 0]","[-1.6578240058663118, -1.6578240058663118, -1, -1, -1, -1]",6,1,108760
46,0,"[2283523, 71489404, 71433543, 135094595, 135012371, 204186233]","[15.542867508458356, 15.542867508458356, 15, 15, 15, 15]","[15.536548834257559, 15.536548834257559, 15, 15, 15, 15]","[0.02064872873014834, 0.02064872873014834, 0, 0, 0, 0]","[0.7414205366239812, 0.7414205366239812, 0, 0, 0, 0]",6,1,109361
46,1,"[2283523, 79810745, 71433543, 135012371, 135012371, 204265690]","[15.542867508458356, 15.542867508458356, 15, 15, 15, 15]","[15.536548834257559, 15.536548834257559, 15, 15, 15, 15]","[0.02064872873014834, 0.02064872873014834, 0, 0, 0, 0]","[0.7414205366239812, 0.7414205366239812, 0, 0, 0, 0]",6,1,109361
46,2,"[4323253, 71433543, 71433543, 147597808, 135012371, 214675548]","[15.542867508458356, 15.542867508458356, 15, 15, 15, 15]","[15.536548834257559, 15.536548834257559, 15, 15, 15, 15]","[0.02064872873014834, 0.02064872873014834, 0, 0, 0, 0]","[0.7414205366239812, 0.7414205366239812, 0, 0, 0, 0]",6,1,109361
46,3,"[4323253, 79810745, 71433543, 145500421, 135012371, 220978367]","[15.542867508458356, 15.542867508458356, 15, 15, 15, 15]","[15.536548834257559, 15.536548834257559, 15, 15, 15, 15]","[0.02064872873014834, 0.02064872873014834, 0, 0, 0, 0]","[0.7414205366239812, 0.7414205366239812, 0, 0, 0, 0]",6,1,109361
46,7,"[8508694, 71433543, 71489404, 135094595, 135094595, 204186233]","[15.542867508458356, 15.542867508458356, 15, 15, 15, 15]","[15.536548834257559, 15.536548834257559, 15, 15, 15, 15]","[0.02064872873014834, 0.02064872873014834, 0, 0, 0, 0]","[0.7414205366239812, 0.7414205366239812, 0, 0, 0, 0]",6,1,109361
46,8,"[8508694, 71489404, 71489404, 147597808, 135094595, 214675548]","[15.542867508458356, 15.542867508458356, 15, 15, 15, 15]","[15.536548834257559, 15.536548834257559, 15, 15, 15, 15]","[0.02064872873014834, 0.02064872873014834, 0, 0, 0, 0]","[0.7414205366239812, 0.7414205366239812, 0, 0, 0, 0]",6,1,109361
46,9,"[71489404, 145500421, 135094595, 220978367, 2283523, 71433543]","[15.542867508458356, 15.542867508458356, 15, 15, 15, 15]","[15.536548834257559, 15.536548834257559, 15, 15, 15, 15]","[0.02064872873014834, 0.02064872873014834, 0, 0, 0, 0]","[0.7414205366239812, 0.7414205366239812, 0, 0, 0, 0]",6,1,109361
46,10,"[71489404, 151801567, 135178871, 202253338, 4380914, 71433543]","[15.542867508458356, 15.542867508458356, 15, 15, 15, 15]","[15.536548834257559, 15.536548834257559, 15, 15, 15, 15]","[0.02064872873014834, 0.02064872873014834, 0, 0, 0, 0]","[0.7414205366239812, 0.7414205366239812, 0, 0, 0, 0]",6,1,109361
46,11,"[71489404, 151903521, 135178871, 204265690, 4323253, 71489404]","[15.542867508458356, 15.542867508458356, 15, 15, 15, 15]","[15.536548834257559, 15.536548834257559, 15, 15, 15, 15]","[0.02064872873014834, 0.02064872873014834, 0, 0, 0, 0]","[0.7414205366239812, 0.7414205366239812, 0, 0, 0, 0]",6,1,109361
46,14,"[79810745, 135094595, 135178871, 220978367]","[15.542867508458356, 15.542867508458356, 15, 15]","[15.536548834257559, 15.536548834257559, 15, 15]","[0.02064872873014834, 0.02064872873014834, 0, 0]","[0.7414205366239812, 0.7414205366239812, 0, 0]",4,1,109361
46,15,"[79810745, 135012371, 145500421, 214675548]","[15.542867508458356, 15.542867508458356, 15, 15]","[15.536548834257559, 15.536548834257559, 15, 15]","[0.02064872873014834, 0.02064872873014834, 0, 0]","[0.7414205366239812, 0.7414205366239812, 0, 0]",4,1,109361
46,16,"[79810745, 135178871, 145500421, 204186233]","[15.542867508458356, 15.542867508458356, 15, 15]","[15.536548834257559, 15.536548834257559, 15, 15]","[0.02064872873014834, 0.02064872873014834, 0, 0]","[0.7414205366239812, 0.7414205366239812, 0, 0]",4,1,109361
46,20,"[147597808, 214675548, 71489404, 135012371]","[15.542867508458356, 15.542867508458356, 15, 15]","[15.536548834257559, 15.536548834257559, 15, 15]","[0.02064872873014834, 0.02064872873014834, 0, 0]","[0.7414205366239812, 0.7414205366239812, 0, 0]",4,1,109361
46,21,"[147597808, 204186233, 71489404, 135178871]","[15.542867508458356, 15.542867508458356, 15, 15]","[15.536548834257559, 15.536548834257559, 15, 15]","[0.02064872873014834, 0.02064872873014834, 0, 0]","[0.7414205366239812, 0.7414205366239812, 0, 0]",4,1,109361
46,22,"[147597808, 204265690, 79810745, 147597808]","[15.542867508458356, 15.542867508458356, 15, 15]","[15.536548834257559, 15.536548834257559, 15, 15]","[0.02064872873014834, 0.02064872873014834, 0, 0]","[0.7414205366239812, 0.7414205366239812, 0, 0]",4,1,109361
46,23,"[147597808, 202253338, 79810745, 145500421]","[15.542867508458356, 15.542867508458356, 15, 15]","[15.536548834257559, 15.536548834257559, 15, 15]","[0.02064872873014834, 0.02064872873014834, 0, 0]","[0.7414205366239812, 0.7414205366239812, 0, 0]",4,1,109361
47,5,"[10775012, 79980435, 80069396, 177306578, 156341334, 229727418]","[19.352216934110025, 19.352216934110025, 19, 19, 19, 19]","[19.33246136184629, 19.33246136184629, 19, 19, 19, 19]","[0.02987785551305285, 0.02987785551305285, 0, 0, 0, 0]","[-1.182177352074911, -1.182177352074911, -1, -1, -1, -1]",6,1,75184
47,6,"[10775012, 67490315, 80069396, 177440732, 158454741, 229727418]","[19.352216934110025, 19.352216934110025, 19, 19, 19, 19]","[19.33246136184629, 19.33246136184629, 19, 19, 19, 19]","[0.02987785551305285, 0.02987785551305285, 0, 0, 0, 0]","[-1.182177352074911, -1.182177352074911, -1, -1, -1, -1]",6,1,75184
47,8,"[10863984, 80069396, 80081771, 175220240, 158454741, 227584138]","[19.352216934110025, 19.352216934110025, 19, 19, 19, 19]","[19.33246136184629, 19.33246136184629, 19, 19, 19, 19]","[0.02987785551305285, 0.02987785551305285, 0, 0, 0, 0]","[-1.182177352074911, -1.182177352074911, -1, -1, -1, -1]",6,1,75184
47,9,"[10863984, 80081771, 80081771, 177306578, 160735437, 232020870]","[19.352216934110025, 19.352216934110025, 19, 19, 19, 19]","[19.33246136184629, 19.33246136184629, 19, 19, 19, 19]","[0.02987785551305285, 0.02987785551305285, 0, 0, 0, 0]","[-1.182177352074911, -1.182177352074911, -1, -1, -1, -1]",6,1,75184
47,10,"[10863984, 67490315, 80081771, 177440732, 175220240, 250674883]","[19.352216934110025, 19.352216934110025, 19, 19, 19, 19]","[19.33246136184629, 19.33246136184629, 19, 19, 19, 19]","[0.02987785551305285, 0.02987785551305285, 0, 0, 0, 0]","[-1.182177352074911, -1.182177352074911, -1, -1, -1, -1]",6,1,75184
47,12,"[10876096, 80081771, 175220240, 250636180]","[19.352216934110025, 19.352216934110025, 19, 19]","[19.33246136184629, 19.33246136184629, 19, 19]","[0.02987785551305285, 0.02987785551305285, 0, 0]","[-1.182177352074911, -1.182177352074911, -1, -1]",4,1,75184
47,13,"[10876096, 80069396, 177271472, 250636180]","[19.352216934110025, 19.352216934110025, 19, 19]","[19.33246136184629, 19.33246136184629, 19, 19]","[0.02987785551305285, 0.02987785551305285, 0, 0]","[-1.182177352074911, -1.182177352074911, -1, -1]",4,1,75184
47,14,"[10876096, 69468351, 177306578, 250674883]","[19.352216934110025, 19.352216934110025, 19, 19]","[19.33246136184629, 19.33246136184629, 19, 19]","[0.02987785551305285, 0.02987785551305285, 0, 0]","[-1.182177352074911, -1.182177352074911, -1, -1]",4,1,75184
47,15,"[10876096, 67490315, 177306578, 250684134]","[19.352216934110025, 19.352216934110025, 19, 19]","[19.33246136184629, 19.33246136184629, 19, 19]","[0.02987785551305285, 0.02987785551305285, 0, 0]","[-1.182177352074911, -1.182177352074911, -1, -1]",4,1,75184
47,16,"[177306578, 250636180, 10863984, 69468351]","[19.352216934110025, 19.352216934110025, 19, 19]","[19.33246136184629, 19.33246136184629, 19, 19]","[0.02987785551305285, 0.02987785551305285, 0, 0]","[-1.182177352074911, -1.182177352074911, -1, -1]",4,1,75184
47,21,"[380996, 69468351, 156313244, 229727418]","[19.352216934110025, 19.352216934110025, 19, 19]","[19.33246136184629, 19.33246136184629, 19, 19]","[0.02987785551305285, 0.02987785551305285, 0, 0]","[-1.182177352074911, -1.182177352074911, -1, -1]",4,1,75184
47,22,"[380996, 67490315, 69502380, 175220240, 156341334, 232020870]","[19.352216934110025, 19.352216934110025, 19, 19, 19, 19]","[19.33246136184629, 19.33246136184629, 19, 19, 19, 19]","[0.02987785551305285, 0.02987785551305285, 0, 0, 0, 0]","[-1.182177352074911, -1.182177352074911, -1, -1, -1, -1]",6,1,75184
47,23,"[10775012, 80081771, 67490315, 177306578, 177271472, 250684134]","[19.352216934110025, 19.352216934110025, 19, 19, 19, 19]","[19.33246136184629, 19.33246136184629, 19, 19, 19, 19]","[0.02987785551305285, 0.02987785551305285, 0, 0, 0, 0]","[-1.182177352074911, -1.182177352074911, -1, -1, -1, -1]",6,1,75184
47,24,"[10661303, 79866206, 80081771, 160735437, 156313244, 227441709]","[19.352216934110025, 19.352216934110025, 19, 19, 19, 19]","[19.33246136184629, 19.33246136184629, 19, 19, 19, 19]","[0.02987785551305285, 0.02987785551305285, 0, 0, 0, 0]","[-1.182177352074911, -1.182177352074911, -1, -1, -1, -1]",6,1,75184
47,25,"[80081771, 156313244, 380996, 80081771, 175220240, 250804418]","[19.352216934110025, 19.352216934110025, 19, 19, 19, 19]","[19.33246136184629, 19.33246136184629, 19, 19, 19, 19]","[0.02987785551305285, 0.02987785551305285, 0, 0, 0, 0]","[-1.182177352074911, -1.182177352074911, -1, -1, -1, -1]",6,1,75184
47,26,"[69468351, 177440732, 380996, 80069396, 177440732, 250684134]","[19.352216934110025, 19.352216934110025, 19, 19, 19, 19]","[19.33246136184629, 19.33246136184629, 19, 19, 19, 19]","[0.02987785551305285, 0.02987785551305285, 0, 0, 0, 0]","[-1.182177352074911, -1.182177352074911, -1, -1, -1, -1]",6,1,75184
47,27,"[10775012, 80069396, 67490315, 177271472, 156313244, 232020870]","[19.352216934110025, 19.352216934110025, 19, 19, 19, 19]","[19.33246136184629, 19.33246136184629, 19, 19, 19, 19]","[0.02987785551305285, 0.02987785551305285, 0, 0, 0, 0]","[-1.182177352074911, -1.182177352074911, -1, -1, -1, -1]",6,1,75184
47,28,"[10863984, 79980435, 69502380, 177271472, 177440732, 250674883]","[19.352216934110025, 19.352216934110025, 19, 19, 19, 19]","[19.33246136184629, 19.33246136184629, 19, 19, 19, 19]","[0.02987785551305285, 0.02987785551305285, 0, 0, 0, 0]","[-1.182177352074911, -1.182177352074911, -1, -1, -1, -1]",6,1,75184
47,29,"[69468351, 177271472, 2392796, 79980435, 158454741, 232020870]","[19.352216934110025, 19.352216934110025, 19, 19, 19, 19]","[19.33246136184629, 19.33246136184629, 19, 19, 19, 19]","[0.02987785551305285, 0.02987785551305285, 0, 0, 0, 0]","[-1.182177352074911, -1.182177352074911, -1, -1, -1, -1]",6,1,75184
47,30,"[67490315, 177440732, 2392796, 69502380, 160735437, 229727418]","[19.352216934110025, 19.352216934110025, 19, 19, 19, 19]","[19.33246136184629, 19.33246136184629, 19, 19, 19, 19]","[0.02987785551305285, 0.02987785551305285, 0, 0, 0, 0]","[-1.182177352074911, -1.182177352074911, -1, -1, -1, -1]",6,1,75184
47,31,"[69502380, 177306578, 2392796, 69468351]","[19.352216934110025, 19.352216934110025, 19, 19]","[19.33246136184629, 19.33246136184629, 19, 19]","[0.02987785551305285, 0.02987785551305285, 0, 0]","[-1.182177352074911, -1.182177352074911, -1, -1]",4,1,75184
47,32,"[80069396, 158454741, 2392796, 67490315]","[19.352216934110025, 19.352216934110025, 19, 19]","[19.33246136184629, 19.33246136184629, 19, 19]","[0.02987785551305285, 0.02987785551305285, 0, 0]","[-1.182177352074911, -1.182177352074911, -1, -1]",4,1,75184
47,33,"[79980435, 156168509, 380996, 69502380]","[19.352216934110025, 19.352216934110025, 19, 19]","[19.33246136184629, 19.33246136184629, 19, 19]","[0.02987785551305285, 0.02987785551305285, 0, 0]","[-1.182177352074911, -1.182177352074911, -1, -1]",4,1,75184
48,0,"[334132, 69542117, 69542117, 143887541, 137744037, 208983773]","[10.157769411404377, 10.157769411404377, 10, 10, 10, 10]","[10.157730703130072, 10.157730703130072, 10, 10, 10, 10]","[0.0033353989374976475, 0.0033353989374976475, 0, 0, 0, 0]","[-1.4506737528838278, -1.4506737528838278, -1, -1, -1, -1]",6,1,111499
48,1,"[334132, 78050552, 69607569, 143979723, 137744037, 208975722]","[10.157769411404377, 10.157769411404377, 10, 10, 10, 10]","[10.157730703130072, 10.157730703130072, 10, 10, 10, 10]","[0.0033353989374976475, 0.0033353989374976475, 0, 0, 0, 0]","[-1.4506737528838278, -1.4506737528838278, -1, -1, -1, -1]",6,1,111499
48,2,"[334132, 75952904, 75895600, 143883815, 137744037, 259222039]","[10.157769411404377, 10.157769411404377, 10, 10, 10, 10]","[10.157730703130072, 10.157730703130072, 10, 10, 10, 10]","[0.0033353989374976475, 0.0033353989374976475, 0, 0, 0, 0]","[-1.4506737528838278, -1.4506737528838278, -1, -1, -1, -1]",6,1,111499
